date,sentiment,neutral_count,positive_count,negative_count,weighted_avg
2022-03-25,2,4,1,20,-0.76
2022-03-26,2,9,0,16,-0.64
2022-03-27,2,5,0,20,-0.8
2022-03-28,2,9,1,15,-0.56
2022-03-30,2,12,0,13,-0.52
2022-03-31,2,7,1,17,-0.64
2022-04-01,2,12,0,13,-0.52
2022-04-02,2,9,4,12,-0.32
2022-04-03,2,6,0,19,-0.76
2022-04-04,2,4,0,21,-0.84
2022-04-05,2,11,0,14,-0.56
2022-04-06,2,11,1,13,-0.48
2022-04-07,2,8,2,15,-0.52
2022-04-08,2,3,3,19,-0.64
2022-04-09,2,8,0,17,-0.68
2022-04-10,2,10,2,13,-0.44
2022-04-11,2,6,0,19,-0.76
2022-04-12,2,11,0,14,-0.56
2022-04-14,2,7,0,18,-0.72
2022-04-25,2,11,0,14,-0.56
2022-04-26,2,8,0,17,-0.68
2022-04-27,2,12,0,13,-0.52
2022-05-04,2,8,0,17,-0.68
2022-05-05,2,10,0,15,-0.6
2022-05-06,2,8,0,17,-0.68
2022-05-07,2,8,0,17,-0.68
2022-05-08,2,5,2,18,-0.64
2022-05-09,2,10,1,14,-0.52
2022-05-10,2,10,0,15,-0.6
2022-05-11,2,10,0,15,-0.6
2022-05-12,2,11,1,13,-0.48
2022-05-13,2,7,2,16,-0.56
2022-05-19,2,9,0,16,-0.64
2022-05-21,2,7,0,18,-0.72
2022-05-22,2,6,1,18,-0.68
2022-05-23,2,6,0,19,-0.76
2022-05-24,2,8,0,17,-0.68
2022-05-25,0,14,0,11,-0.44
2022-06-22,2,6,0,19,-0.76
2022-06-23,2,6,0,19,-0.76
2022-06-24,2,7,0,18,-0.72
2022-06-28,0,13,0,12,-0.48
2022-06-29,0,14,1,10,-0.36
2022-06-30,2,10,0,15,-0.6
2022-07-01,2,12,0,13,-0.52
2022-07-04,2,7,2,16,-0.56
2022-07-07,2,11,1,13,-0.48
2022-07-23,2,9,1,15,-0.56
2022-07-24,2,9,1,15,-0.56
2022-07-25,2,8,0,17,-0.68
2022-07-26,0,14,1,10,-0.36
2022-07-27,0,12,1,12,-0.44
2022-07-28,2,10,2,13,-0.44
2022-07-29,0,12,1,12,-0.44
2022-07-30,2,9,0,16,-0.64
2022-07-31,2,11,0,14,-0.56
2022-08-01,2,7,1,17,-0.64
2022-08-02,2,11,2,12,-0.4
2022-08-03,2,9,0,16,-0.64
2022-08-04,0,15,1,9,-0.32
2022-08-05,2,9,1,15,-0.56
2022-08-06,2,9,1,15,-0.56
2022-08-07,2,11,1,13,-0.48
2022-08-08,2,6,2,17,-0.6
2022-08-09,2,10,1,14,-0.52
2022-08-10,2,7,1,17,-0.64
2022-08-11,2,8,1,16,-0.6
2022-08-12,2,4,3,18,-0.6
2022-08-13,2,11,1,13,-0.48
2022-08-14,2,6,1,18,-0.68
2022-08-17,2,6,1,18,-0.68
2022-08-18,2,9,0,16,-0.64
2022-08-19,2,10,2,13,-0.44
2022-08-20,2,9,0,16,-0.64
2022-08-21,2,8,1,16,-0.6
2022-09-23,0,13,1,11,-0.4
2022-09-24,2,12,0,13,-0.52
2022-09-25,2,11,0,14,-0.56
2022-09-26,2,11,1,13,-0.48
2022-09-27,2,11,0,14,-0.56
2022-09-28,2,10,0,15,-0.6
2022-09-29,0,16,0,9,-0.36
2022-09-30,0,16,0,9,-0.36
2022-10-01,2,11,0,14,-0.56
2022-10-02,2,8,0,17,-0.68
2022-10-03,2,10,1,14,-0.52
2022-10-04,2,10,0,15,-0.6
2022-10-05,2,7,0,18,-0.72
2022-10-06,0,14,0,11,-0.44
2022-10-07,2,11,1,13,-0.48
2022-10-08,0,13,1,11,-0.4
2022-10-11,2,8,1,16,-0.6
2022-10-12,2,10,0,15,-0.6
2022-10-13,2,11,1,13,-0.48
2022-10-14,2,5,1,19,-0.72
2022-10-15,2,10,1,14,-0.52
2022-10-16,2,7,1,17,-0.64
2022-10-17,2,12,0,13,-0.52
2022-10-18,2,10,0,15,-0.6
2022-10-19,2,11,0,14,-0.56
2022-10-20,2,8,1,16,-0.6
2022-10-21,2,11,2,12,-0.4
2022-10-22,2,10,1,14,-0.52
2022-10-23,0,15,0,10,-0.4
2022-10-24,2,8,0,17,-0.68
2022-10-25,0,14,1,10,-0.36
2022-10-30,0,12,1,12,-0.44
2022-10-31,2,10,1,14,-0.52
